Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Beach Point Club - Beach Point Club,900 Rushmore Ave,,Mamaroneck,NY,10543,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,6,,,EVOKE,https://evokesystems.com,GPS,40.938295,-73.723881,09-12-2025,357119,12-09-2025 21:22,P,,,05/16/2024,J1772
ELEC,HYUNDAI1 EV ATLANTA HYU2,193 Sunrise Hwy North Service Rd,,West Islip,NY,11795,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.72074,-73.304634,11/20/2025,214197,20-11-2025 01:48,,,,04/16/2022,J1772
ELEC,LOVE'S 833 - NY #833 DC1,6204 Shortman Rd,,Ripley,NY,14775,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,42.259086,-79.743138,11/20/2025,356449,20-11-2025 02:31,,,,09/26/2024,J1772COMBO
ELEC,Hampton Inn Niagara Falls Blvd,6501 Niagara Falls Blvd,,Niagara Falls,NY,14304,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.088295,-78.989331,11/20/2025,398146,20-11-2025 04:27,,,,06-11-2025,J1772
ELEC,5935 Broadway,5935 Broadway,,Bronx,NY,10463,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://www.flo.com,GPS,40.888461,-73.899119,11/20/2025,191505,20-11-2025 03:53,,,,06/25/2021,J1772
ELEC,MB OF BUFFALO EV MERC BUFF 0,8185 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.964538,-78.689807,11/20/2025,202806,20-11-2025 01:49,,,,12/18/2021,J1772
ELEC,Normanside Country Club,150 Salisbury Rd,,Delmar,NY,12054,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.63857,-73.82081,11/20/2025,189528,20-11-2025 04:23,,,,08-10-2020,J1772
ELEC,210 Central Park,210 Central Park South,,New York,NY,10019,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,40.767,-73.97989,11/20/2025,350373,20-11-2025 04:24,,,,07-11-2024,J1772
ELEC,HVCC Garage Level 2,80 Vandenburgh Ave,,Troy,NY,12180,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.69487,-73.6859,11/20/2025,223133,20-11-2025 04:22,,,,12-02-2021,J1772
ELEC,Davidson Chevrolet Buick GMC,18549 US-11,,Watertown,NY,13601,,315-221-3721,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.93595,-75.930779,04/14/2024,227090,12-02-2025 00:16,P,,,08/26/2022,J1772
ELEC,70 Linden Oaks,70 Linden Oaks,,Rochester,NY,14625,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,https://www.evconnect.com,GPS,43.124194,-77.521128,11/20/2025,323094,20-11-2025 03:33,,,,12/20/2023,J1772
ELEC,ULSTER COUNTY HEALTH DEPT 2,239 Golden Hill Dr,"Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.917039,-74.018726,11/20/2025,180101,20-11-2025 01:06,,,,01/27/2021,J1772
ELEC,Fairmount Tenants Group - Garage,401 E 86th St,,New York,NY,10028,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,12,,,EVOKE,https://evokesystems.com,GPS,40.777035,-73.948773,09-12-2025,357023,12-09-2025 21:22,P,,,03/20/2022,J1772
ELEC,EVolve NY Riverhead,209 EAST AVE,,Riverhead,NY,11901,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,40.91888,-72.66044,11/20/2025,221460,20-11-2025 03:17,,,,06/17/2022,CHADEMO J1772COMBO
ELEC,Clarence Travel Plaza,4002 Ransom Rd,,Clarence,NY,14031,,888-557-7099,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,6,,APPLEGREEN,https://www.applegreenelectric.com,GPS,42.952908,-78.603171,08/15/2024,347216,18-11-2025 19:27,P,,,05/31/2024,CHADEMO J1772COMBO TESLA
ELEC,MARKETPLACE NORTH STATION,1100 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.081843,-77.637421,11/20/2025,349013,20-11-2025 02:27,,,,06/22/2024,J1772
ELEC,MB OF WF FRONT PARKING,134 Old Post Rd,Customer Parking,Wappingers Falls,NY,12590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.574939,-73.908107,11/20/2025,192998,20-11-2025 01:41,,,,07/21/2021,J1772
ELEC,SUNY BUFFALO JACOBS 3,50 Augspurger Rd,Jacobs A lot,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.99886,-78.78732,11/20/2025,171344,20-11-2025 01:37,,,,01/16/2021,J1772
ELEC,TOWN OF BABYLON TANNER PARK 2,Tanner Park,West side station,Amityville,NY,11701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.656884,-73.396359,11/20/2025,180136,20-11-2025 01:09,,,,01/27/2021,J1772
ELEC,Mohawk Honda Dealership Outside,175 Freemans Bridge Rd,,Scotia,NY,12302,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.84705,-73.94254,11/20/2025,334508,20-11-2025 04:22,,,,05-02-2024,J1772
ELEC,SAMARITAN TROY FLR 1 EV 2,2215 Burdett Ave,1st Floor - Left Side - Public Lot,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.734481,-73.673165,11/20/2025,185306,20-11-2025 01:36,,,,02/23/2021,J1772
ELEC,HARBOR HOUSE HOC 8,3 Davenport Avenue,Spots 25 and 26,New Rochelle,NY,10805,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.905896,-73.773536,11/20/2025,303843,20-11-2025 02:12,,,,08-01-2023,J1772
ELEC,COLE GROUP CEDAR PARK 1,21-21 Massachusetts Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.741831,-73.670394,11/20/2025,236288,20-11-2025 02:01,,,,11/18/2022,J1772
ELEC,Iroquois Travel Plaza,2576 State Route 5S Mile Post 210W,,Little Falls,NY,13365,,888-557-7099,E,,Public,24 Hours Daily,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,4,,APPLEGREEN,https://www.applegreenelectric.com,GPS,43.016755,-74.802282,08/15/2024,320691,18-11-2025 19:27,P,,,04/22/2023,CHADEMO J1772COMBO TESLA
ELEC,2452 Route 9 Malta,2452 Route 9,,Malta,NY,12020,,833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,42.96762,-73.7934,11/20/2025,324764,20-11-2025 04:23,,,,09/25/2023,J1772
ELEC,TCIA Anton Garage Floor 1,1946 Campus Drive,,New Hyde Park,NY,12538,,833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,41.74564,-73.93395,11/20/2025,346612,20-11-2025 04:24,,,,05/21/2024,J1772
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,GPS,43.181259,-76.256973,10-11-2024,82355,12-02-2025 00:16,P,,,04-01-2017,J1772
ELEC,HIGHWAY DEPT STATION 7,409 Bockes Rd,Side of building.,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.145501,-73.881717,11/20/2025,262928,20-11-2025 02:11,,,,06/20/2023,J1772
ELEC,Woodbury Common - Tesla Supercharger,498 Red Apple Court,,Central Valley,NY,10917,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.313038,-74.124907,07-01-2024,257674,12-02-2025 00:16,P,,,03/30/2023,TESLA
ELEC,CITY HALL 12534 CITY HALL 3,542 Warren St,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.249016,-73.78465,11/20/2025,149513,20-11-2025 01:23,,,,11/26/2019,J1772
ELEC,Maguire Nissan,716 W Genesee,,Syracuse,NY,13204,,315-802-4432,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,200-8,43.053474,-76.163547,02-12-2024,85970,12-02-2025 00:16,P,,,03-01-2017,J1772
ELEC,Icon Parking 235 W 48th - Tesla Destination,235 W 48th St,,Manhattan,NY,10036,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76073,-73.985995,07-01-2024,114972,12-02-2025 00:16,P,,,08-10-2018,TESLA
ELEC,Staten Island Mall Dave and Busters,2655 Richmond Ave.,,Staten Island,NY,10314,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,4,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.582698,-74.167876,11/20/2025,166727,20-11-2025 03:13,,,,08/31/2020,J1772
ELEC,122 South Church St.,122 South Church St,,Schenectady,NY,12305,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.81377,-73.948,11/20/2025,236640,20-11-2025 04:23,,,,10-03-2022,J1772
ELEC,Dimension Fabricators,2000 7th Street,,Scotia,NY,12302,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,https://www.evconnect.com,GPS,42.842358,-73.99533,11/20/2025,166331,20-11-2025 03:30,,,,05-12-2020,J1772
ELEC,GGMC Parking E 74th Street - Tesla Destination,300 E 74th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769947,-73.956989,07-01-2024,115084,12-02-2025 00:16,P,,,12/28/2016,J1772 TESLA
ELEC,170 FREEMAN 6,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734311,-73.954732,11/20/2025,417256,20-11-2025 02:48,,,,07/30/2025,J1772
ELEC,Brooklyn Steiner,15 Washington Ave,,Brooklyn,NY,11205,,844-798-2438,E,,Public,24 hours daily; for employee use only,A D Debit M V,,3,,,Non-Networked,,GPS,40.7001,-73.967796,,341717,15-05-2025 20:02,P,,,05/15/2024,J1772
ELEC,WEST HERR AUTO WH SR L2-1,4400 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.216488,-77.745836,11/20/2025,352396,20-11-2025 02:29,,,,08-10-2024,J1772
ELEC,HAMMOCKS CANAND HATC 7000 RIGHT,7000 Hammocks Dr,Hammocks at Canandaigua 7000 Right,Canandaigua,NY,14424,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.880576,-77.297076,11/20/2025,352067,20-11-2025 02:29,,,,08-03-2024,J1772
ELEC,PANYNJ LGA WEST 1,LGA West Garage LaGuardia Airport,Terminal B parking garage,Flushing,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.773116,-73.874977,11/20/2025,162285,20-11-2025 01:08,,,,06-12-2020,J1772
ELEC,Gideon Putnam Resort and Spa - Tesla Destination,24 Gideon Putnam Rd,,Saratoga Springs,NY,12866,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.057108,-73.798197,07-01-2024,115235,12-02-2025 00:16,P,,,02-08-2016,J1772 TESLA
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762234,-73.979036,07-01-2024,115011,12-02-2025 00:16,P,,,01/26/2017,TESLA
ELEC,North Salem Town Hall Parking Lot,266 Titicus Rd,,North Salem,NY,10560,,888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.329472,-73.597825,11/20/2025,333736,20-11-2025 04:26,,,,07-10-2023,J1772
ELEC,MUNICIPAL BLDG TRAIN STATION 1,2 Veterans Plaza,Train stain parking lot,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.19167,-73.88247,11/20/2025,143300,20-11-2025 01:19,,,,08/15/2019,J1772
ELEC,CGCC Automotive Tech Building,4400 NY-23,,Hudson,NY,12534,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.21687,-73.81717,11/20/2025,324787,20-11-2025 04:22,,,,10/26/2023,J1772
ELEC,Autumn Woods,151 Sunset Center Ln,,Brockport,NY,14420,,917-274-7217,E,,Public,24 hours daily,,,35,,,EVIUM,https://www.eviumcharging.com,GPS,43.222421,-77.953471,11/20/2025,376541,20-11-2025 04:32,,,,01/28/2025,J1772
ELEC,DBI PROPERTIES CG OFFICE RIGHT,100 Bridgetown Dr. Clbhse,Carriage Glen Office Right Charger,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.235493,-77.697504,11/20/2025,311800,20-11-2025 02:16,,,,09/28/2023,J1772
ELEC,Steamers Bushnell's Basin - Parking Lot,640 Pittsford Victor Rd,,Pittsford,NY,14534,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,43.062271,-77.478115,09-12-2025,357082,12-09-2025 21:22,P,,,04/17/2022,J1772
ELEC,5 Palisades,5 Palisades Drive,,Albany,NY,12205,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.68856,-73.77349,11/20/2025,189529,20-11-2025 04:22,,,,08/19/2020,J1772
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752205,-74.001493,07-01-2024,115145,12-02-2025 00:16,P,,,05/24/2018,J1772 TESLA
ELEC,Spin Test Facility,1 Research Cir.,,Niskayuna,NY,12309,,888-998-2546,E,,Public,24 hours daily,,,12,,,Blink Network,https://blinkcharging.com,GPS,42.831453,-73.880977,11/20/2025,195162,20-11-2025 00:09,,,,11-05-2018,J1772
ELEC,CANTON CSD UNIT 2,99 State Street,,Canton,NY,13617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.607747,-75.167378,11/20/2025,445871,20-11-2025 02:46,,,,11/18/2025,J1772
ELEC,PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,,Astoria,NY,11101,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756069,-73.920466,07-01-2024,150584,12-02-2025 00:16,P,,,03/31/2019,TESLA
ELEC,PEAK POINT APT PEAK POINT EV1,1427 Saratoga Rd,Rear parking lot of Peak Point Apartments,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.978574,-73.861651,11/20/2025,191437,20-11-2025 01:41,,,,06/24/2021,J1772
ELEC,CENTERS HEALTHC EV-8,170 Buffalo Avenue,Rear parking lot,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.673181,-73.926415,11/20/2025,328313,20-11-2025 02:21,,,,02/14/2024,J1772
ELEC,ORANGEEV MCC,38 Seward Ave,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.454111,-74.437516,11/20/2025,261364,20-11-2025 02:10,,,,05/25/2023,J1772
ELEC,QUICKLEES27 QUICKLEE'S/DCFC,204 Oak St,,Batavia,NY,14020,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.01504,-78.191616,11/20/2025,226899,20-11-2025 01:59,,,,09-02-2022,CHADEMO J1772COMBO
ELEC,Ba Mar Manufactured Home Community,400 Ba Mar Drive,,Stony Point,NY,10980,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,41.22578,-73.97502,11/20/2025,389827,20-11-2025 04:24,,,,04-11-2025,J1772
ELEC,Town of Westport,34 State Rt. 9N,,Westport,NY,12993,,833-611-5965,E,,Public,24 hours daily,,,,2,,VIALYNK,https://www.lynkwell.com,GPS,44.18188,-73.43256,11/20/2025,334460,20-11-2025 04:22,,,,05-02-2024,J1772COMBO
ELEC,"Walmart 2152 - Albany, NY",141 Washington Ave. EXT,,Albany,NY,12205,,833-632-2778,E,,Public,24 hours daily,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,42.69454,-73.84832,11/20/2025,169948,20-11-2025 03:20,,,,12-05-2020,J1772COMBO
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,,New York,NY,10035,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800793,-73.9371,07-01-2024,169011,12-02-2025 00:16,P,,,10/18/2019,TESLA
ELEC,Penfield Country Club - Parking Lot,1784 Jackson Rd,,Penfield,NY,14526,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,6,,,EVOKE,https://evokesystems.com,GPS,43.1535,-77.447,09-12-2025,356946,12-09-2025 21:22,P,,,01/30/2022,J1772
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,35 E 75th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77364,-73.963722,07-01-2024,115106,12-02-2025 00:16,P,,,08/17/2017,J1772 TESLA
ELEC,REGENERON 17-JB-G3-02,Tempel Ln,,East Greenbush,NY,12061,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.637296,-73.711975,11/20/2025,347263,20-11-2025 02:25,,,,06-01-2024,J1772
ELEC,GENESEO E PARK LEFT,4431 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.798218,-77.783509,11/20/2025,224228,20-11-2025 01:56,,,,07/22/2022,J1772
ELEC,Sharon Chevrolet (Inside),3687 NY-31,,Liverpool,NY,13090,,833-611-5965,E,,Public,24 hours daily,,,3,,,VIALYNK,https://www.lynkwell.com,GPS,43.18218,-76.25699,11/20/2025,223263,20-11-2025 04:23,,,,02-09-2022,J1772
ELEC,170 FREEMAN 20,1032 Manhattan Ave,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734121,-73.95451,11/20/2025,417632,20-11-2025 02:48,,,,08-07-2025,J1772
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,10/13/2025,65274,13-10-2025 20:52,SG,,,07/23/2014,J1772
ELEC,ARTPARK ARTPARK 2,460 N 4th St,,Lewiston,NY,14092,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.166422,-79.045818,11/20/2025,346711,20-11-2025 02:26,,,,05/23/2024,J1772
ELEC,Greymoor Way - Building 13A,2604 Pipers Ct,,Baldwinsville,NY,13027,,833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.18163,-76.29951,11/20/2025,223127,20-11-2025 04:23,,,,10/28/2021,J1772
ELEC,ALBANY COUNTY ST1 208 WASH AV,208 Washington ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.656637,-73.764108,11/20/2025,218497,20-11-2025 01:55,,,,05/19/2022,J1772
ELEC,303 LITHO 303 LITHO 10,303 West Division Street,parking lot off building,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.057872,-76.159869,11/20/2025,429600,20-11-2025 02:37,,,,10-10-2025,J1772
ELEC,Chittenango Village Court,222 Genesee Street,,Chittenango,NY,13037,,313-262-6722,E,,Public,,,,4,,,RED_E,https://www.redecharge.com,GPS,43.045104,-75.866175,11/20/2025,439915,20-11-2025 04:56,,,,08-06-2025,J1772
ELEC,828 Bronx River Rd,828 Bronx River Road,,Yonkers,NY,10708,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,40.92701,-73.842526,11/20/2025,346360,20-11-2025 03:33,,,,05/16/2024,J1772
ELEC,BURNS MGT EXCELSIOR 2,2125 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.093545,-73.755342,11/20/2025,173902,20-11-2025 01:16,,,,01/27/2021,J1772
ELEC,BASIL & WICK'S EV1,3195 NY-28,,North Creek,NY,12853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.681446,-73.97271,11/20/2025,193575,20-11-2025 01:44,,,,08-07-2021,J1772
ELEC,799 SENECA STATION 11,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon: 5:00pm-10:00pm; Tue: 5:00pm-10:00pm; Wed: 5:00pm-10:00pm; Thu: 5:00pm-10:00pm; Fri: 5:00pm-10:00pm; Sat: 8:00am-10:00pm; Sun: 8:00am-10:00pm,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.875107,-78.847375,11/20/2025,191244,20-11-2025 01:42,,,,06/19/2021,J1772
ELEC,COMPETITION BMW DCWB 4,599 Middle Country Rd,,Saint James,NY,11780,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.861075,-73.158235,11/20/2025,306520,20-11-2025 02:13,,,,08-08-2023,J1772COMBO
ELEC,TOH TRAIN-PUB 927,94 Lenox Road,,Huntington Station,NY,11746,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.853059,-73.40904,11/20/2025,360903,20-11-2025 02:33,,,,10/29/2024,J1772
ELEC,Gurney's Montauk Resort & Spa - Tesla Destination,290 Old Montauk Hwy,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.016398,-71.991389,07-01-2024,114979,12-02-2025 00:16,P,,,08-08-2016,J1772 TESLA
ELEC,Best Western Plus Victor Inn & Suites,7449 NY-96,,Victor,NY,14564,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,43.005833,-77.444589,11/20/2025,197044,20-11-2025 00:18,,,,10-01-2021,J1772
ELEC,PENN YAN PUBLIC STATION 3,214 Main Street,,Penn Yan,NY,14527,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.663972,-77.056995,11/20/2025,333633,20-11-2025 02:24,,,,04/26/2024,J1772
ELEC,BMW Hudson Valley,960 South Rd,,Poughkeepsie,NY,12601,,888-717-4544,E,,Public,24 hours daily,,,,2,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.630574,-73.914552,11/20/2025,347350,20-11-2025 04:26,,,,06-04-2024,J1772COMBO
ELEC,TIOGA HOTEL CASINO 1,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.024208,-76.41078,11/20/2025,162353,20-11-2025 01:06,,,,06-12-2020,J1772
ELEC,Village of South Dayton,33 Maple St.,,South Dayton,NY,14138,,888-998-2546,E,,Public,24 hours daily,,,,2,,Blink Network,https://blinkcharging.com,GPS,42.361685,-79.048699,11/20/2025,429586,20-11-2025 00:35,,,,10-09-2025,J1772COMBO
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743405,-73.974735,07-01-2024,115113,12-02-2025 00:16,P,,,08/23/2017,J1772 TESLA
ELEC,"Country Inn & Suites by Radisson, Rochester Airport - Tesla Destination",797 E Henrietta Rd,,Rochester,NY,14623,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.104222,-77.617088,07-01-2024,115225,12-02-2025 00:16,P,,,05/29/2018,J1772 TESLA
ELEC,333 Irving Ave - Garage,1510 Gates Ave,,Brooklyn,NY,11237,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.6984,-73.9129,09-12-2025,356931,12-09-2025 21:22,P,,,12/19/2021,J1772
ELEC,Supercharge NYC,1074 Grand St,,Brooklyn,NY,11211,,1-800-636-0986,E,,Public,,,,,4,,CHARGELAB,https://chargelab.co,GPS,40.713589,-73.933059,07/21/2025,223588,21-07-2025 04:27,,,,07/26/2022,J1772COMBO
ELEC,NYC FLEET DPR_ICAHN_2_L3,10 Central Rd,,New York,NY,10035,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.79237,-73.924644,11/20/2025,181933,20-11-2025 01:30,,,,01/27/2021,CHADEMO J1772COMBO
ELEC,DoubleTree by Hilton JFK Airport,135-30 140th St,,Queens,NY,11434,,888-717-4544,E,,Public,24 hours daily,,,6,,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.666994,-73.798267,11/20/2025,416650,20-11-2025 04:27,,,,07/23/2025,J1772
ELEC,DeLaet's 555-Two,100 New Broadway,,Rensselaer,NY,12144,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.64548,-73.74434,11/20/2025,236643,20-11-2025 04:22,,,,10/17/2022,J1772
